GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,season_id,season_type
Players,344,Dana Barros,Dana,1610612738,BOS,30.0,11,4,7,0.364,3.0,0.4,0.0,0.2,0.5,0.4,1.1,0.4,1.1,0.0,0.1,0.3,0.0,2.9,248,258,168,273,174,45,235,41,83,97,282,233,292,194,294,130,19,100,1996-97,Regular%20Season
Players,198,Danny Ferry,Danny,1610612739,CLE,30.0,45,18,27,0.4,3.5,0.0,0.1,0.0,0.0,1.2,0.8,0.2,2.1,0.0,0.0,0.5,0.0,1.6,7,74,381,251,117,223,204,154,260,318,186,159,147,191,1,291,19,238,1996-97,Regular%20Season
Players,330,Danny Manning,Danny,1610612756,PHX,31.0,36,16,20,0.444,4.0,0.3,0.4,0.1,1.2,1.2,1.3,0.6,2.4,0.1,0.1,0.6,0.0,3.8,61,97,344,220,60,75,39,139,15,302,319,317,104,75,285,319,19,48,1996-97,Regular%20Season
Players,353,Darrell Armstrong,Darrell,1610612753,ORL,29.0,23,12,11,0.522,1.6,0.2,0.1,0.0,0.2,0.3,0.3,0.3,1.3,0.0,0.0,0.5,0.0,1.6,164,131,225,157,308,112,206,154,223,82,72,222,277,160,220,297,19,237,1996-97,Regular%20Season
Players,239,Darrick Martin,Darrick,1610612746,LAC,26.0,32,17,15,0.531,1.8,0.3,0.3,0.1,0.3,0.4,0.6,0.2,1.4,0.0,0.2,0.2,0.0,2.1,99,83,286,150,295,89,71,129,191,98,116,148,263,194,346,84,19,200,1996-97,Regular%20Season
Players,241,Darrin Hancock,Darrin,1610612737,ATL,25.0,2,1,1,0.5,2.9,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,350,325,15,166,204,223,235,1,22,251,230,1,298,194,393,260,19,295,1996-97,Regular%20Season
Players,1032,Darvin Ham,Darvin,1610612754,IND,23.0,3,1,2,0.333,3.8,0.0,0.0,0.0,0.0,0.7,0.3,0.0,1.3,0.0,0.0,0.3,0.0,0.0,334,325,49,288,81,223,235,154,260,152,77,1,266,194,1,162,19,362,1996-97,Regular%20Season
Players,764,David Robinson,David,1610612759,SAS,31.0,2,1,1,0.5,2.8,1.5,1.5,0.0,2.0,1.0,1.5,1.0,3.0,0.5,0.0,0.0,0.0,5.2,350,325,15,166,211,1,2,154,2,251,358,379,29,3,1,1,19,11,1996-97,Regular%20Season
Players,710,David Vaughn,David,1610612753,ORL,24.0,2,2,0,1.0,2.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,350,295,1,1,253,223,235,154,260,251,230,379,298,194,1,260,19,362,1996-97,Regular%20Season
Players,133,David Wesley,David,1610612738,BOS,26.0,41,10,31,0.244,4.4,0.3,0.3,0.2,0.7,1.5,1.4,0.5,3.8,0.0,0.1,0.5,0.0,3.6,22,163,390,331,22,49,60,37,46,363,350,281,5,190,343,310,19,60,1996-97,Regular%20Season
Players,766,David Wingate,David,1610612760,SEA,33.0,8,4,4,0.5,0.7,0.4,0.0,0.0,0.0,0.6,0.0,0.4,0.8,0.0,0.0,0.1,0.0,0.8,269,258,100,166,359,41,235,154,260,147,1,239,333,194,1,66,19,324,1996-97,Regular%20Season
Players,116,David Wood,David,1610612749,MIL,32.0,5,1,4,0.2,1.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.2,308,325,100,339,326,223,235,154,260,101,1,1,229,194,1,1,19,354,1996-97,Regular%20Season
Players,1051,Dean Garrett,Dean,1610612750,MIN,30.0,16,10,6,0.625,2.4,0.0,0.1,0.0,0.1,0.8,0.7,0.3,2.0,0.1,0.0,0.3,0.0,1.3,212,163,140,92,251,223,219,154,245,201,142,164,158,119,1,112,19,271,1996-97,Regular%20Season
Players,244,Dee Brown,Dee,1610612738,BOS,28.0,10,2,8,0.2,4.2,0.7,0.2,0.4,0.6,1.1,2.0,0.0,4.2,0.0,0.1,0.6,0.0,3.3,253,295,185,339,35,2,118,2,67,288,377,1,3,194,305,338,19,80,1996-97,Regular%20Season
Players,209,Dell Curry,Dell,1610612766,CHH,33.0,38,22,16,0.579,3.4,0.1,0.0,0.2,0.1,0.8,0.7,0.3,1.3,0.1,0.0,0.3,0.0,2.2,45,28,298,122,126,177,235,40,259,196,158,183,275,135,1,145,19,181,1996-97,Regular%20Season
Players,23,Dennis Rodman,Dennis,1610612741,CHI,36.0,21,15,6,0.714,3.9,0.1,0.1,0.1,0.2,0.7,1.0,0.4,1.9,0.1,0.0,0.8,0.0,2.4,177,104,140,34,74,186,197,104,211,152,222,242,185,90,1,376,19,152,1996-97,Regular%20Season
Players,192,Dennis Scott,Dennis,1610612753,ORL,28.0,26,14,12,0.538,3.9,0.1,0.2,0.1,0.0,1.8,1.0,0.6,3.0,0.0,0.1,0.5,0.0,1.6,143,112,239,144,76,170,97,82,260,385,254,330,29,194,274,248,19,239,1996-97,Regular%20Season
Players,965,Derek Fisher,Derek,1610612747,LAL,22.0,8,5,3,0.625,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.1,0.1,0.0,0.4,269,230,77,92,334,223,235,154,260,1,1,164,333,194,329,66,19,340,1996-97,Regular%20Season
Players,157,Derek Harper,Derek,1610612742,DAL,35.0,34,17,17,0.5,3.6,0.1,0.1,0.1,0.2,1.2,1.3,0.6,1.9,0.0,0.0,0.3,0.0,2.6,80,83,315,166,110,166,176,79,222,322,331,338,187,181,1,159,19,125,1996-97,Regular%20Season
Players,400,Derek Strong,Derek,1610612753,ORL,29.0,31,21,10,0.677,3.0,0.1,0.4,0.0,0.6,0.9,0.7,0.5,2.2,0.1,0.0,0.1,0.0,2.8,105,33,209,56,191,185,48,152,73,239,148,291,138,117,205,69,19,104,1996-97,Regular%20Season
Players,934,Derrick Coleman,Derrick,1610612755,PHI,30.0,26,10,16,0.385,3.3,0.1,0.2,0.0,0.5,1.0,1.1,0.7,2.7,0.0,0.2,0.5,0.0,2.4,143,163,298,265,155,170,97,154,106,272,275,339,62,167,368,260,19,158,1996-97,Regular%20Season
Players,365,Derrick McKey,Derrick,1610612754,IND,30.0,25,11,14,0.44,4.0,0.0,0.4,0.1,0.3,0.8,0.8,0.6,2.5,0.2,0.0,0.4,0.0,3.4,151,147,267,225,63,223,30,114,160,185,167,321,90,36,1,191,19,72,1996-97,Regular%20Season
Players,96,Detlef Schrempf,Detlef,1610612760,SEA,34.0,27,16,11,0.593,3.9,0.3,0.1,0.1,0.6,1.6,1.3,0.7,2.3,0.0,0.1,0.6,0.0,2.8,138,97,225,115,72,86,184,120,70,370,333,340,120,169,268,337,5,103,1996-97,Regular%20Season
Players,54,Dickey Simpkins,Dickey,1610612741,CHI,25.0,3,2,1,0.667,1.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.0,0.0,0.0,0.0,0.4,334,295,15,57,336,223,235,154,260,1,77,1,266,194,1,1,19,340,1996-97,Regular%20Season
Players,87,Dikembe Mutombo,Dikembe,1610612737,ATL,31.0,36,21,15,0.583,4.0,0.1,0.3,0.1,0.3,0.8,1.5,0.4,2.5,0.3,0.1,0.5,0.0,3.3,61,33,286,118,58,194,63,111,179,207,354,232,86,26,237,303,19,78,1996-97,Regular%20Season
Players,129,Dino Radja,Dino,1610612738,BOS,30.0,12,4,8,0.333,5.7,0.3,0.0,0.2,1.0,2.2,2.0,0.8,3.0,0.3,0.4,0.4,0.0,5.7,236,258,185,288,3,50,235,46,22,391,377,356,29,9,391,229,19,8,1996-97,Regular%20Season
Players,1122,Dominique Wilkins,Dominique,1610612759,SAS,37.0,21,6,15,0.286,2.9,0.2,0.2,0.0,0.6,0.9,0.8,0.7,2.5,0.0,0.1,0.3,0.0,2.2,177,216,286,312,193,128,126,154,76,214,168,340,92,194,302,162,19,176,1996-97,Regular%20Season
Players,931,Don MacLean,Don,1610612755,PHI,27.0,10,4,6,0.4,3.3,0.6,0.2,0.0,0.2,0.0,1.4,0.5,2.6,0.1,0.0,0.2,0.0,2.9,253,258,140,251,158,7,118,154,204,1,346,282,74,81,1,88,19,99,1996-97,Regular%20Season
Players,690,Don Reid,Don,1610612765,DET,23.0,2,2,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,295,1,1,381,223,235,154,260,1,1,1,360,194,1,1,19,362,1996-97,Regular%20Season
Players,140,Donald Royal,Donald,1610612766,CHH,31.0,14,8,6,0.571,2.0,0.0,0.0,0.0,0.0,0.1,0.8,0.3,1.9,0.0,0.0,0.2,0.0,0.9,220,190,140,125,283,223,235,154,260,62,175,192,194,194,1,98,19,307,1996-97,Regular%20Season
Players,1126,Donald Whiteside,Donald,1610612761,TOR,28.0,4,2,2,0.5,2.1,0.0,0.0,0.0,0.0,0.8,1.0,0.5,3.5,0.0,0.0,0.3,0.0,1.0,324,295,49,166,274,223,235,154,260,176,230,282,10,194,1,112,19,295,1996-97,Regular%20Season
Players,681,Donny Marshall,Donny,1610612739,CLE,24.0,6,1,5,0.167,0.6,0.0,0.0,0.0,0.0,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.5,293,325,122,354,364,223,235,154,260,66,77,1,298,194,1,1,19,336,1996-97,Regular%20Season
Players,112,Dontonio Wingfield,Dontonio,1610612757,POR,23.0,12,6,6,0.5,2.9,0.1,0.0,0.0,0.2,0.5,1.2,0.2,2.3,0.0,0.0,0.4,0.0,1.6,236,216,140,166,192,194,235,154,226,121,299,139,111,194,1,229,19,243,1996-97,Regular%20Season
Players,923,Donyell Marshall,Donyell,1610612744,GSW,24.0,8,4,4,0.5,4.0,0.1,0.5,0.0,0.3,0.9,0.4,0.3,2.0,0.3,0.1,0.4,0.0,3.7,269,258,100,166,62,161,13,154,191,220,88,164,158,26,329,197,19,51,1996-97,Regular%20Season
Players,57,Doug Christie,Doug,1610612761,TOR,27.0,44,17,27,0.386,4.1,0.3,0.4,0.1,0.2,1.5,1.2,1.0,3.1,0.0,0.2,0.5,0.0,2.5,11,83,381,264,45,89,41,69,216,365,307,386,27,155,348,260,19,139,1996-97,Regular%20Season
Players,77,Doug Overton,Doug,1610612755,PHI,27.0,8,2,6,0.25,1.4,0.5,0.0,0.0,0.0,0.8,0.8,0.3,1.8,0.0,0.0,0.4,0.0,1.2,269,295,140,319,320,16,235,154,260,176,159,164,211,194,1,197,19,283,1996-97,Regular%20Season
Players,28,Doug West,Doug,1610612750,MIN,30.0,30,18,12,0.6,3.4,0.1,0.0,0.0,0.0,1.0,1.1,0.6,3.0,0.0,0.0,0.5,0.0,1.4,113,74,239,108,134,158,230,154,260,247,291,311,29,194,1,252,19,263,1996-97,Regular%20Season
Players,190,Duane Causwell,Duane,1610612758,SAC,29.0,7,5,2,0.714,1.5,0.0,0.0,0.0,0.0,0.3,0.9,0.0,1.1,0.1,0.0,0.0,0.0,0.6,283,230,49,34,311,223,235,154,260,84,192,1,288,61,1,1,19,330,1996-97,Regular%20Season
Players,273,Duane Ferrell,Duane,1610612754,IND,32.0,20,11,9,0.55,1.5,0.1,0.0,0.1,0.2,0.5,0.3,0.3,0.9,0.1,0.1,0.2,0.0,1.4,184,147,196,140,314,181,235,97,204,112,68,198,326,142,305,71,19,256,1996-97,Regular%20Season
Players,368,Dwayne Schintzius,Dwayne,1610612746,LAC,28.0,2,1,1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,350,325,15,166,371,223,235,154,260,1,358,1,360,194,1,260,19,362,1996-97,Regular%20Season
Players,709,Ed O'Bannon,Ed,1610612742,DAL,24.0,13,5,8,0.385,1.5,0.0,0.2,0.0,0.2,0.5,0.8,0.0,1.7,0.0,0.1,0.2,0.0,1.0,226,230,185,265,315,223,152,154,233,114,170,1,219,194,274,105,19,303,1996-97,Regular%20Season
Players,291,Ed Pinckney,Ed,1610612748,MIA,34.0,2,1,1,0.5,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,350,325,15,166,333,223,235,154,260,1,377,1,158,194,1,260,19,362,1996-97,Regular%20Season
Players,698,Eddie Johnson,Eddie,1610612745,HOU,38.0,20,13,7,0.65,1.5,0.2,0.2,0.3,0.2,0.4,0.2,0.4,0.8,0.0,0.0,0.1,0.0,1.8,184,121,168,77,310,151,156,18,204,101,63,224,330,194,1,58,19,229,1996-97,Regular%20Season
Players,224,Eddie Jones,Eddie,1610612747,LAL,25.0,39,24,15,0.615,3.8,0.3,0.1,0.1,0.4,0.7,1.0,0.5,2.3,0.1,0.1,0.5,0.0,2.2,43,20,286,103,79,88,168,96,142,170,228,299,128,141,313,293,19,184,1996-97,Regular%20Season
Players,922,Elden Campbell,Elden,1610612747,LAL,28.0,33,19,14,0.576,3.9,0.2,0.7,0.0,1.6,0.7,1.0,0.4,1.9,0.2,0.1,0.5,0.0,4.5,89,61,267,124,73,131,7,154,6,163,230,233,183,59,251,245,19,29,1996-97,Regular%20Season
Players,695,Eldridge Recasner,Eldridge,1610612737,ATL,29.0,18,12,6,0.667,1.9,0.2,0.1,0.0,0.1,0.7,1.3,0.3,1.3,0.0,0.0,0.2,0.0,1.5,196,131,140,57,285,107,184,154,250,171,321,190,266,194,1,73,19,248,1996-97,Regular%20Season
Players,386,Elliot Perry,Elliot,1610612749,MIL,28.0,23,9,14,0.391,2.5,0.1,0.0,0.0,0.0,1.0,1.1,0.2,1.7,0.0,0.0,0.5,0.0,3.2,164,175,267,262,245,192,235,154,260,274,281,158,215,194,1,297,19,84,1996-97,Regular%20Season
Players,1023,Emanual Davis,Emanual,1610612745,HOU,28.0,5,4,1,0.8,4.0,0.0,0.0,0.0,0.0,1.2,1.6,0.0,0.8,0.0,0.0,0.6,0.0,1.8,308,258,15,21,48,223,235,154,260,318,365,1,330,194,1,338,19,212,1996-97,Regular%20Season
Players,376,Eric Montross,Eric,1610612751,NJN,25.0,17,7,10,0.412,2.5,0.0,0.0,0.0,0.0,1.1,1.0,0.5,1.5,0.3,0.1,0.5,0.0,1.2,203,200,209,245,242,223,235,154,260,292,230,296,238,17,326,305,19,276,1996-97,Regular%20Season
Players,785,Eric Murdock,Eric,1610612743,DEN,29.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,364,15,364,374,223,235,154,260,1,377,1,360,194,1,1,19,362,1996-97,Regular%20Season
Players,15,Eric Piatkowski,Eric,1610612746,LAC,26.0,28,11,17,0.393,1.6,0.1,0.1,0.1,0.3,0.7,0.5,0.1,1.4,0.0,0.1,0.5,0.0,1.0,127,147,315,261,304,202,213,121,171,160,101,115,249,194,320,308,19,293,1996-97,Regular%20Season
Players,727,Eric Snow,Eric,1610612760,SEA,24.0,4,1,3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.8,324,325,77,319,343,223,235,154,260,1,1,1,360,26,379,112,19,324,1996-97,Regular%20Season
Players,677,Eric Williams,Eric,1610612738,BOS,24.0,36,8,28,0.222,3.2,0.1,0.1,0.1,0.4,1.1,1.1,0.2,3.1,0.0,0.2,0.6,0.0,1.8,61,190,385,336,165,156,208,111,138,276,288,151,26,194,353,319,11,219,1996-97,Regular%20Season
Players,956,Erick Dampier,Erick,1610612754,IND,21.0,6,2,4,0.333,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.7,0.0,0.2,0.3,0.0,0.0,293,295,100,288,352,223,235,154,260,91,1,1,222,194,353,162,19,360,1996-97,Regular%20Season
Players,1065,Erick Strickland,Erick,1610612742,DAL,23.0,16,7,9,0.438,2.4,0.4,0.0,0.1,0.5,0.5,0.8,0.3,1.9,0.1,0.1,0.5,0.0,2.4,212,200,196,227,250,41,235,74,94,121,185,164,192,119,253,260,19,154,1996-97,Regular%20Season
Players,911,Ervin Johnson,Ervin,1610612743,DEN,29.0,38,10,28,0.263,4.0,0.0,0.4,0.1,0.5,1.2,1.8,0.3,2.8,0.3,0.1,0.6,0.0,3.6,45,163,385,318,56,221,17,142,103,315,373,195,47,20,234,347,19,59,1996-97,Regular%20Season
Players,280,Felton Spencer,Felton,1610612744,GSW,29.0,12,2,10,0.167,2.8,0.2,0.2,0.0,0.3,1.8,0.4,1.1,2.7,0.1,0.1,0.6,0.0,2.2,236,295,209,354,207,140,138,154,149,379,97,388,63,97,285,332,19,185,1996-97,Regular%20Season
Players,783,Frank Brickowski,Frank,1610612738,BOS,37.0,2,2,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,295,1,1,362,223,235,154,260,1,1,1,360,194,1,1,19,362,1996-97,Regular%20Season
Players,697,Fred Hoiberg,Fred,1610612754,IND,24.0,9,3,6,0.333,3.1,0.1,0.0,0.0,0.0,0.8,0.6,0.4,2.4,0.0,0.0,0.9,0.0,1.5,264,282,140,288,166,173,235,154,260,190,114,268,97,194,1,381,19,250,1996-97,Regular%20Season
Players,202,Gary Grant,Gary,1610612748,MIA,32.0,4,2,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,324,295,49,166,368,223,235,154,260,1,1,1,345,194,1,1,19,324,1996-97,Regular%20Season
Players,56,Gary Payton,Gary,1610612760,SEA,28.0,36,20,16,0.556,4.0,0.5,0.3,0.2,0.9,1.3,1.2,0.7,2.4,0.0,0.1,0.6,0.0,4.2,61,47,298,134,50,14,86,38,34,344,313,340,104,185,285,319,19,36,1996-97,Regular%20Season
Players,718,Gary Trent,Gary,1610612757,POR,22.0,28,15,13,0.536,2.1,0.1,0.6,0.0,0.6,0.9,0.4,0.1,1.6,0.0,0.0,0.1,0.0,2.1,127,104,256,147,272,202,11,154,61,214,86,132,227,170,210,60,19,191,1996-97,Regular%20Season
Players,248,George Lynch,George,1610612763,VAN,26.0,14,5,9,0.357,2.5,0.1,0.0,0.1,0.1,0.8,1.0,0.0,2.3,0.1,0.1,0.5,0.0,2.0,220,230,196,280,244,154,235,64,239,195,230,1,121,110,264,260,19,205,1996-97,Regular%20Season
Players,45,George McCloud,George,1610612747,LAL,30.0,24,12,12,0.5,3.0,0.1,0.2,0.0,0.3,0.6,0.8,0.7,1.4,0.0,0.0,0.3,0.0,2.6,158,131,239,166,185,194,138,154,191,140,159,353,258,162,1,162,19,133,1996-97,Regular%20Season
Players,678,George Zidek,George,1610612743,DEN,23.0,2,2,0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.5,350,295,1,1,302,223,235,154,260,1,1,1,298,194,1,260,19,248,1996-97,Regular%20Season
Players,786,Gerald Wilkins,Gerald,1610612753,ORL,33.0,29,16,13,0.552,3.2,0.2,0.2,0.1,0.2,1.0,0.3,0.5,2.3,0.0,0.2,0.2,0.0,2.1,123,97,256,139,164,100,92,68,203,271,84,292,125,194,359,109,19,199,1996-97,Regular%20Season
Players,49,Gheorghe Muresan,Gheorghe,1610612764,WAS,26.0,23,11,12,0.478,3.7,0.2,0.3,0.0,0.9,1.7,0.4,0.3,1.7,0.2,0.0,0.3,0.0,2.6,164,147,239,200,96,138,64,154,36,378,91,201,226,41,220,150,19,124,1996-97,Regular%20Season
Players,779,Glen Rice,Glen,1610612766,CHH,30.0,50,32,18,0.64,3.8,0.5,0.4,0.2,0.4,0.8,1.1,0.3,1.6,0.1,0.1,0.3,0.0,3.5,1,3,323,86,78,23,30,33,116,203,268,219,228,81,250,133,19,68,1996-97,Regular%20Season
Players,299,Glenn Robinson,Glenn,1610612749,MIL,24.0,46,20,26,0.435,3.5,0.5,0.1,0.1,0.4,1.4,1.3,0.4,2.3,0.2,0.1,0.4,0.0,3.2,5,47,379,230,114,16,218,88,136,350,323,238,110,58,260,239,19,86,1996-97,Regular%20Season
Players,255,Grant Hill,Grant,1610612765,DET,24.0,34,21,13,0.618,4.1,0.4,0.4,0.1,1.2,0.6,1.4,0.4,2.5,0.1,0.3,0.2,0.0,6.9,80,33,256,100,46,32,29,135,14,143,339,265,84,125,384,97,19,2,1996-97,Regular%20Season
Players,3,Grant Long,Grant,1610612765,DET,31.0,10,5,5,0.5,2.5,0.0,0.0,0.0,0.2,0.5,1.3,0.0,1.0,0.0,0.0,0.6,0.0,0.8,253,230,122,166,241,223,235,154,204,121,327,1,298,194,1,338,19,319,1996-97,Regular%20Season
Players,246,Greg Anderson,Greg,1610612759,SAS,33.0,13,5,8,0.385,2.8,0.0,0.0,0.0,0.0,0.5,1.2,0.5,1.4,0.2,0.0,0.7,0.0,1.1,226,230,185,265,212,223,235,154,260,114,297,299,261,57,1,369,19,291,1996-97,Regular%20Season
Players,21,Greg Anthony,Greg,1610612763,VAN,29.0,27,5,22,0.185,3.1,0.1,0.0,0.0,0.1,1.6,1.4,0.1,2.2,0.0,0.0,0.3,0.0,2.2,138,230,357,349,170,173,235,154,237,374,341,135,132,194,1,127,19,171,1996-97,Regular%20Season
Players,1068,Greg Dreiling,Greg,1610612742,DAL,33.0,4,1,3,0.25,3.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,2.0,0.0,0.0,0.3,0.0,1.2,324,325,77,319,181,223,235,154,260,251,159,379,158,194,1,112,19,281,1996-97,Regular%20Season
Players,323,Greg Foster,Greg,1610612762,UTA,28.0,5,1,4,0.2,2.6,0.0,0.8,0.0,0.8,0.2,0.2,0.0,1.2,0.0,0.2,0.4,0.0,1.9,308,325,100,339,226,223,5,154,39,70,63,1,283,194,370,218,19,206,1996-97,Regular%20Season
Players,37,Greg Graham,Greg,1610612760,SEA,26.0,1,0,1,0.0,3.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,373,364,15,364,97,223,235,154,260,1,377,1,158,194,1,1,19,204,1996-97,Regular%20Season
Players,65,Greg Minor,Greg,1610612738,BOS,25.0,7,2,5,0.286,2.5,0.0,0.0,0.0,0.0,1.9,0.0,0.4,1.4,0.0,0.0,0.3,0.0,0.6,283,295,122,312,236,223,235,154,260,387,1,257,249,194,1,137,19,329,1996-97,Regular%20Season
Players,731,Greg Ostertag,Greg,1610612762,UTA,24.0,20,14,6,0.7,2.6,0.0,0.1,0.0,0.0,0.3,0.8,0.3,1.8,0.0,0.0,0.5,0.0,1.3,184,112,140,45,229,223,224,154,260,77,159,164,203,194,1,260,19,274,1996-97,Regular%20Season
Players,165,Hakeem Olajuwon,Hakeem,1610612745,HOU,34.0,40,28,12,0.7,3.9,0.5,0.3,0.0,2.1,0.9,1.1,0.4,1.6,0.4,0.2,0.3,0.0,6.7,28,7,239,45,65,16,56,154,1,220,290,247,229,7,360,161,19,3,1996-97,Regular%20Season
Players,265,Harvey Grant,Harvey,1610612764,WAS,31.0,28,12,16,0.429,2.2,0.0,0.2,0.0,0.1,0.8,0.9,0.3,1.9,0.2,0.0,0.3,0.0,1.5,127,131,298,232,263,223,134,154,254,204,215,164,194,50,210,112,19,247,1996-97,Regular%20Season
Players,906,Haywoode Workman,Haywoode,1610612754,IND,31.0,3,0,3,0.0,3.5,0.0,0.0,0.0,0.7,1.3,0.0,1.3,3.3,0.0,0.0,0.3,0.0,1.6,334,364,77,364,113,223,235,154,54,344,1,392,17,194,1,162,19,242,1996-97,Regular%20Season
Players,1080,Henry James,Henry,1610612737,ATL,31.0,17,11,6,0.647,1.3,0.0,0.2,0.0,0.0,0.2,0.4,0.0,1.1,0.0,0.0,0.2,0.0,0.8,203,147,140,84,327,223,135,154,260,76,85,1,296,194,1,78,19,320,1996-97,Regular%20Season
Players,765,Hersey Hawkins,Hersey,1610612760,SEA,30.0,37,21,16,0.568,3.9,0.2,0.2,0.1,0.3,1.2,1.2,0.6,2.3,0.0,0.0,0.2,0.0,2.6,56,33,298,131,67,113,146,89,184,330,303,320,116,194,198,100,19,130,1996-97,Regular%20Season
Players,270,Horace Grant,Horace,1610612753,ORL,31.0,36,20,16,0.556,4.1,0.2,0.4,0.0,0.3,1.2,1.0,0.9,2.8,0.1,0.0,0.5,0.0,3.1,61,47,298,134,41,124,39,153,149,302,226,370,49,97,1,303,19,88,1996-97,Regular%20Season
Players,73,Hot Rod Williams,Hot Rod,1610612756,PHX,34.0,32,20,12,0.625,3.4,0.2,0.3,0.0,0.5,0.8,0.9,0.6,2.2,0.2,0.0,0.3,0.0,2.8,99,47,239,92,125,144,62,154,94,194,208,319,140,55,1,135,19,109,1996-97,Regular%20Season
Players,458,Howard Eisley,Howard,1610612762,UTA,24.0,4,1,3,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.5,0.0,0.0,324,325,77,319,373,223,235,154,260,1,1,282,345,194,379,260,19,362,1996-97,Regular%20Season
Players,93,Hubert Davis,Hubert,1610612761,TOR,27.0,12,2,10,0.167,2.9,0.3,0.2,0.2,0.0,1.1,0.6,0.7,2.5,0.0,0.1,0.3,0.0,0.8,236,295,209,354,195,89,138,46,260,284,120,340,86,194,285,162,19,318,1996-97,Regular%20Season
Players,1134,Ike Austin,Ike,1610612748,MIA,27.0,20,14,6,0.7,3.0,0.3,0.2,0.0,0.5,1.0,0.9,0.2,2.0,0.1,0.2,0.4,0.0,2.4,184,112,140,45,178,89,118,154,94,251,190,152,158,81,370,218,19,150,1996-97,Regular%20Season
Players,375,Isaiah Rider,Isaiah,1610612757,POR,26.0,39,18,21,0.462,3.9,0.1,0.3,0.0,0.6,1.2,0.9,0.4,3.2,0.0,0.1,0.4,0.0,2.5,43,74,348,209,71,180,85,154,80,325,221,231,24,188,313,240,19,138,1996-97,Regular%20Season
Players,1096,Ivano Newbill,Ivano,1610612737,ATL,26.0,5,3,2,0.6,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,308,282,49,108,379,223,235,154,260,101,1,1,360,194,1,1,19,354,1996-97,Regular%20Season
Players,917,Jack Haley,Jack,1610612751,NJN,33.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,364,15,364,384,223,235,154,260,1,1,1,360,194,1,1,19,362,1996-97,Regular%20Season
Players,147,Jalen Rose,Jalen,1610612754,IND,24.0,13,6,7,0.462,2.2,0.0,0.0,0.0,0.2,0.5,0.7,0.5,2.0,0.1,0.0,0.3,0.0,1.5,226,216,168,209,262,223,235,154,233,114,144,299,158,102,1,151,19,253,1996-97,Regular%20Season
Players,469,Jamal Mashburn,Jamal,1610612748,MIA,24.0,27,14,13,0.519,3.0,0.0,0.2,0.1,0.4,0.9,0.9,0.6,1.8,0.0,0.1,0.5,0.0,2.3,138,112,256,161,187,223,107,86,111,213,202,335,206,194,268,296,19,162,1996-97,Regular%20Season
