PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM_ra,FGA_ra,FG_PCT_ra,FGM_paint,FGA_paint,FG_PCT_paint,FGM_midrange,FGA_midrange,FG_PCT_midrange,FGM_lc3,FGA_lc3,FG_PCT_lc3,FGM_rc3,FGA_rc3,FG_PCT_rc3,FGM_break,FGA_break,FG_PCT_break,FGM_backcourt,FGA_backcourt,FG_PCT_backcourt,FGM_corner3,FGA_corner3,FG_PCT_corner3,season_id,season_type
201202,Joel Anthony,1610612748,MIA,26.0,Joel,0.7,1.2,0.571,0.2,0.4,0.4,0.0,0.3,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2038,Joel Przybilla,1610612757,POR,29.0,Joel,1.9,2.9,0.643,0.2,0.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
201595,Joey Dorsey,1610612745,HOU,25.0,Joey,0.3,0.7,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2008-09,Regular%20Season
101121,Joey Graham,1610612761,TOR,27.0,Joey,1.6,2.6,0.595,0.5,1.2,0.415,0.9,2.1,0.406,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.286,2008-09,Regular%20Season
101130,Johan Petro,1610612743,DEN,23.0,Johan,0.6,1.0,0.588,0.5,1.1,0.412,0.5,1.5,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2422,John Salmons,1610612741,CHI,29.0,John,2.7,4.2,0.638,0.6,1.7,0.351,1.7,4.2,0.399,0.2,0.5,0.417,0.2,0.5,0.4,1.2,2.8,0.424,0.0,0.0,0.0,0.4,1.0,0.408,2008-09,Regular%20Season
200770,Jordan Farmar,1610612747,LAL,22.0,Jordan,1.1,2.1,0.522,0.2,0.5,0.333,0.5,1.5,0.31,0.1,0.1,0.444,0.1,0.3,0.25,0.6,1.8,0.342,0.0,0.1,0.0,0.1,0.4,0.32,2008-09,Regular%20Season
101181,Jose Calderon,1610612761,TOR,27.0,Jose,1.4,1.9,0.754,0.0,0.1,0.222,2.1,4.5,0.459,0.1,0.2,0.417,0.1,0.2,0.429,1.0,2.6,0.408,0.0,0.1,0.0,0.2,0.4,0.423,2008-09,Regular%20Season
200767,Josh Boone,1610612751,NJN,24.0,Josh,1.6,2.6,0.595,0.1,0.4,0.333,0.1,0.4,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2572,Josh Howard,1610612742,DAL,29.0,Josh,2.1,3.4,0.624,1.0,2.2,0.439,2.6,6.2,0.415,0.1,0.5,0.292,0.2,0.6,0.393,0.8,2.2,0.348,0.1,0.2,0.25,0.4,1.0,0.346,2008-09,Regular%20Season
201177,Josh McRoberts,1610612754,IND,22.0,Josh,0.8,1.4,0.565,0.1,0.3,0.333,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2694,Josh Powell,1610612747,LAL,26.0,Josh,0.8,1.5,0.544,0.2,0.8,0.2,0.8,1.8,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2746,Josh Smith,1610612737,ATL,23.0,Josh,3.7,5.6,0.665,0.9,2.4,0.381,1.0,3.0,0.344,0.1,0.1,0.5,0.0,0.1,0.111,0.3,1.0,0.294,0.0,0.0,0.0,0.1,0.3,0.316,2008-09,Regular%20Season
2413,Juan Dixon,1610612764,WAS,30.0,Juan,0.6,1.0,0.58,0.1,0.5,0.28,0.8,2.1,0.377,0.1,0.3,0.3,0.0,0.0,1.0,0.4,1.3,0.328,0.0,0.0,0.0,0.1,0.2,0.364,2008-09,Regular%20Season
201153,Julian Wright,1610612740,NOH,22.0,Julian,1.1,1.9,0.57,0.4,0.8,0.486,0.6,1.5,0.421,0.0,0.1,0.0,0.0,0.1,0.333,0.0,0.3,0.071,0.0,0.0,0.0,0.0,0.2,0.143,2008-09,Regular%20Season
436,Juwan Howard,1610612766,CHA,36.0,Juwan,0.7,1.0,0.636,0.3,0.9,0.344,0.9,1.7,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2416,Kareem Rush,1610612755,PHI,28.0,Kareem,0.2,0.3,0.625,0.0,0.2,0.2,0.2,0.5,0.333,0.1,0.2,0.333,0.2,0.5,0.286,0.3,0.9,0.304,0.0,0.0,0.0,0.2,0.6,0.3,2008-09,Regular%20Season
2586,Keith Bogans,1610612749,MIL,29.0,Keith,0.6,1.1,0.534,0.0,0.2,0.154,0.1,0.3,0.2,0.2,0.7,0.368,0.4,1.0,0.379,0.6,1.9,0.314,0.0,0.1,0.0,0.6,1.5,0.375,2008-09,Regular%20Season
101235,Kelenna Azubuike,1610612744,GSW,25.0,Kelenna,2.6,4.4,0.591,0.4,1.4,0.32,1.0,2.9,0.355,0.2,0.6,0.432,0.1,0.3,0.471,0.9,2.1,0.446,0.0,0.0,0.0,0.3,0.8,0.444,2008-09,Regular%20Season
2570,Kendrick Perkins,1610612738,BOS,24.0,Kendrick,2.6,4.0,0.668,0.8,1.7,0.445,0.2,0.6,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
1903,Kenny Thomas,1610612758,SAC,31.0,Kenny,0.4,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2030,Kenyon Martin,1610612743,DEN,31.0,Kenyon,2.7,4.1,0.658,1.0,2.4,0.418,0.9,2.8,0.333,0.0,0.1,0.25,0.0,0.0,1.0,0.2,0.4,0.357,0.0,0.0,0.0,0.1,0.2,0.4,2008-09,Regular%20Season
201142,Kevin Durant,1610612760,OKC,20.0,Kevin,3.4,5.1,0.675,0.7,1.8,0.398,3.5,8.8,0.395,0.0,0.1,0.375,0.1,0.2,0.333,1.2,2.8,0.431,0.0,0.0,0.0,0.1,0.3,0.35,2008-09,Regular%20Season
708,Kevin Garnett,1610612738,BOS,33.0,Kevin,2.6,3.4,0.764,1.2,2.5,0.476,3.1,7.0,0.445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.143,0.0,0.0,0.0,0.0,0.0,1.0,2008-09,Regular%20Season
201567,Kevin Love,1610612750,MIN,20.0,Kevin,2.5,4.6,0.55,0.5,1.2,0.398,0.9,2.5,0.356,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.083,0.0,0.3,0.0,0.0,0.0,0.5,2008-09,Regular%20Season
2755,Kevin Martin,1610612758,SAC,26.0,Kevin,1.7,3.2,0.539,0.6,1.5,0.382,2.1,5.8,0.369,0.6,1.1,0.527,0.1,0.4,0.389,1.5,4.0,0.386,0.0,0.0,0.0,0.7,1.4,0.493,2008-09,Regular%20Season
1563,Kevin Ollie,1610612750,MIN,36.0,Kevin,0.5,1.0,0.563,0.2,0.5,0.417,0.5,1.5,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2039,Keyon Dooling,1610612751,NJN,29.0,Keyon,1.1,1.9,0.607,0.3,0.5,0.524,0.7,2.3,0.295,0.3,0.7,0.46,0.3,0.6,0.537,0.7,1.9,0.375,0.0,0.0,0.0,0.6,1.2,0.495,2008-09,Regular%20Season
2550,Kirk Hinrich,1610612741,CHI,28.0,Kirk,0.5,0.9,0.542,0.2,0.5,0.4,1.5,3.5,0.438,0.4,0.8,0.515,0.1,0.3,0.286,0.9,2.3,0.403,0.0,0.1,0.0,0.4,1.0,0.447,2008-09,Regular%20Season
977,Kobe Bryant,1610612747,LAL,30.0,Kobe,2.8,4.3,0.654,1.6,3.2,0.496,3.9,9.3,0.42,0.1,0.2,0.5,0.1,0.2,0.316,1.3,3.7,0.35,0.0,0.1,0.0,0.1,0.4,0.387,2008-09,Regular%20Season
201585,Kosta Koufos,1610612762,UTA,20.0,Kosta,1.4,2.1,0.631,0.4,0.9,0.432,0.3,1.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2743,Kris Humphries,1610612761,TOR,24.0,Kris,0.7,1.3,0.553,0.1,0.6,0.143,0.5,1.4,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
703,Kurt Thomas,1610612759,SAS,36.0,Kurt,0.6,1.0,0.58,0.2,0.4,0.548,1.1,2.4,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2198,Kwame Brown,1610612765,DET,27.0,Kwame,1.2,2.0,0.607,0.3,0.7,0.412,0.1,0.3,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2594,Kyle Korver,1610612762,UTA,28.0,Kyle,0.4,0.7,0.509,0.1,0.3,0.333,1.4,2.8,0.493,0.4,0.8,0.462,0.4,1.3,0.349,0.6,1.7,0.38,0.0,0.0,0.0,0.7,1.8,0.391,2008-09,Regular%20Season
200768,Kyle Lowry,1610612745,HOU,23.0,Kyle,1.3,2.5,0.524,0.2,0.6,0.318,0.7,1.3,0.495,0.1,0.4,0.2,0.1,0.2,0.429,0.2,0.8,0.259,0.0,0.4,0.0,0.1,0.5,0.294,2008-09,Regular%20Season
201602,Kyle Weaver,1610612760,OKC,23.0,Kyle,0.9,1.6,0.596,0.1,0.2,0.5,0.4,0.9,0.423,0.2,0.4,0.471,0.1,0.5,0.3,0.3,1.0,0.34,0.0,0.2,0.0,0.3,0.7,0.378,2008-09,Regular%20Season
201178,Kyrylo Fesenko,1610612762,UTA,22.0,Kyrylo,1.0,1.4,0.69,0.0,0.4,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
200746,LaMarcus Aldridge,1610612757,POR,23.0,LaMarcus,2.6,3.9,0.661,1.5,3.2,0.449,3.3,7.8,0.419,0.1,0.2,0.462,0.0,0.1,0.167,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.368,2008-09,Regular%20Season
1885,Lamar Odom,1610612747,LAL,29.0,Lamar,2.9,4.9,0.592,0.4,1.2,0.374,0.7,1.6,0.411,0.0,0.2,0.214,0.1,0.3,0.381,0.3,0.8,0.338,0.0,0.2,0.0,0.1,0.4,0.314,2008-09,Regular%20Season
1716,Larry Hughes,1610612752,NYK,30.0,Larry,0.9,1.8,0.536,0.3,0.8,0.311,1.5,4.1,0.373,0.3,0.8,0.386,0.2,0.4,0.524,0.8,2.3,0.368,0.0,0.0,0.0,0.5,1.2,0.431,2008-09,Regular%20Season
2544,LeBron James,1610612739,CLE,24.0,LeBron,5.0,6.8,0.725,0.8,1.9,0.414,2.4,6.5,0.368,0.2,0.4,0.361,0.1,0.2,0.333,1.4,4.0,0.351,0.0,0.4,0.0,0.2,0.6,0.354,2008-09,Regular%20Season
2571,Leandro Barbosa,1610612756,PHX,26.0,Leandro,2.4,3.7,0.655,0.4,1.0,0.373,1.1,2.7,0.419,0.4,0.9,0.483,0.2,0.5,0.344,0.7,2.1,0.342,0.0,0.2,0.0,0.6,1.3,0.433,2008-09,Regular%20Season
200796,Leon Powe,1610612738,BOS,25.0,Leon,2.3,3.7,0.608,0.2,0.9,0.262,0.0,0.2,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
101132,Linas Kleiza,1610612743,DEN,24.0,Linas,2.0,3.0,0.66,0.3,0.8,0.424,0.2,0.9,0.188,0.2,0.7,0.236,0.3,0.8,0.35,0.6,1.8,0.353,0.0,0.1,0.0,0.4,1.5,0.296,2008-09,Regular%20Season
283,Lindsey Hunter,1610612741,CHI,38.0,Lindsey,0.3,0.5,0.692,0.0,0.2,0.0,0.1,0.6,0.118,0.2,0.4,0.6,0.1,0.1,0.5,0.5,1.6,0.3,0.0,0.0,0.0,0.2,0.3,0.571,2008-09,Regular%20Season
2669,Linton Johnson,1610612741,CHI,29.0,Linton,0.2,0.2,1.0,0.0,0.4,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2008-09,Regular%20Season
953,Lorenzen Wright,1610612739,CLE,33.0,Lorenzen,0.3,0.6,0.5,0.1,0.3,0.25,0.3,0.8,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2008-09,Regular%20Season
200811,Lou Amundson,1610612756,PHX,26.0,Lou,1.4,2.4,0.595,0.2,0.6,0.366,0.1,0.3,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
101150,Lou Williams,1610612755,PHI,22.0,Lou,1.9,3.7,0.505,0.4,1.0,0.377,1.1,3.1,0.375,0.2,0.6,0.348,0.1,0.3,0.35,0.5,1.9,0.261,0.0,0.0,0.0,0.3,0.8,0.348,2008-09,Regular%20Season
201601,Luc Mbah a Moute,1610612749,MIL,22.0,Luc,1.8,3.0,0.593,0.1,0.5,0.27,0.9,2.5,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2449,Luis Scola,1610612745,HOU,29.0,Luis,2.8,4.6,0.607,0.8,1.6,0.489,1.6,3.5,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2557,Luke Ridnour,1610612749,MIL,28.0,Luke,0.5,1.2,0.386,0.3,0.8,0.41,1.9,4.4,0.432,0.1,0.3,0.368,0.1,0.2,0.357,0.6,1.7,0.35,0.0,0.2,0.0,0.2,0.5,0.364,2008-09,Regular%20Season
2575,Luke Walton,1610612747,LAL,29.0,Luke,0.8,1.4,0.596,0.5,1.0,0.431,0.6,1.5,0.375,0.1,0.4,0.263,0.1,0.4,0.333,0.1,0.3,0.294,0.0,0.0,0.0,0.2,0.7,0.3,2008-09,Regular%20Season
2736,Luol Deng,1610612741,CHI,24.0,Luol,2.4,4.1,0.595,0.4,1.3,0.306,2.4,6.3,0.385,0.1,0.2,0.571,0.0,0.1,0.25,0.1,0.2,0.333,0.0,0.0,0.0,0.1,0.2,0.455,2008-09,Regular%20Season
101129,Luther Head,1610612748,MIA,26.0,Luther,0.6,1.2,0.541,0.2,0.5,0.313,0.3,1.2,0.263,0.2,0.5,0.333,0.1,0.3,0.429,0.4,1.1,0.389,0.0,0.1,0.0,0.2,0.6,0.375,2008-09,Regular%20Season
1766,Maceo Baston,1610612754,IND,33.0,Maceo,0.7,1.3,0.588,0.1,0.3,0.5,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2008-09,Regular%20Season
2124,Malik Allen,1610612749,MIL,31.0,Malik,0.3,0.6,0.433,0.1,0.3,0.333,1.1,2.5,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
201612,Malik Hairston,1610612759,SAS,22.0,Malik,1.2,1.8,0.667,0.0,0.3,0.0,0.5,1.4,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2008-09,Regular%20Season
990,Malik Rose,1610612760,OKC,34.0,Malik,0.4,0.9,0.455,0.2,0.7,0.304,0.6,1.8,0.338,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2008-09,Regular%20Season
1938,Manu Ginobili,1610612759,SAS,31.0,Manu,2.2,3.3,0.676,0.3,0.8,0.429,1.0,2.4,0.396,0.2,0.6,0.25,0.2,0.5,0.35,1.3,3.6,0.348,0.0,0.4,0.0,0.3,1.0,0.295,2008-09,Regular%20Season
201188,Marc Gasol,1610612763,MEM,24.0,Marc,2.4,3.7,0.652,1.3,2.9,0.447,0.5,1.4,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
101162,Marcin Gortat,1610612753,ORL,25.0,Marcin,1.2,1.9,0.65,0.3,0.6,0.471,0.2,0.6,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
201158,Marco Belinelli,1610612744,GSW,23.0,Marco,0.9,1.4,0.617,0.2,0.5,0.429,1.0,2.5,0.404,0.3,0.6,0.409,0.3,0.5,0.588,0.8,2.2,0.363,0.0,0.5,0.0,0.5,1.0,0.487,2008-09,Regular%20Season
2556,Marcus Banks,1610612761,TOR,27.0,Marcus,0.6,1.0,0.667,0.0,0.1,0.0,0.2,0.7,0.267,0.1,0.4,0.167,0.0,0.3,0.0,0.1,0.5,0.222,,,,0.1,0.6,0.1,2008-09,Regular%20Season
948,Marcus Camby,1610612746,LAC,35.0,Marcus,2.8,4.1,0.675,0.3,0.9,0.286,1.0,2.9,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.1,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
201173,Marcus Williams,1610612759,SAS,22.0,Marcus,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2008-09,Regular%20Season
200766,Marcus Williams,1610612744,GSW,23.0,Marcus,0.2,0.4,0.5,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
200776,Mardy Collins,1610612746,LAC,24.0,Mardy,1.1,2.1,0.505,0.6,1.7,0.373,0.3,0.9,0.325,0.2,0.4,0.455,0.0,0.1,0.333,0.2,0.3,0.438,0.0,0.1,0.0,0.1,0.3,0.429,2008-09,Regular%20Season
201596,Mario Chalmers,1610612748,MIA,23.0,Mario,1.0,2.1,0.477,0.4,0.8,0.441,0.6,1.4,0.468,0.1,0.4,0.25,0.1,0.2,0.526,1.2,3.1,0.379,0.0,0.6,0.0,0.2,0.6,0.362,2008-09,Regular%20Season
201238,Mario West,1610612737,ATL,25.0,Mario,0.2,0.5,0.481,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
1548,Mark Blount,1610612748,MIA,33.0,Mark,0.3,0.3,0.833,0.2,0.4,0.375,0.6,1.9,0.297,0.2,0.5,0.4,0.2,0.3,0.667,0.4,1.0,0.368,0.0,0.0,0.0,0.3,0.6,0.5,2008-09,Regular%20Season
2058,Mark Madsen,1610612750,MIN,33.0,Mark,0.1,0.3,0.4,0.1,0.6,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2060,Marko Jaric,1610612763,MEM,30.0,Marko,0.4,1.1,0.397,0.0,0.3,0.154,0.2,0.9,0.261,0.1,0.1,0.5,0.0,0.1,0.0,0.2,0.4,0.429,0.0,0.1,0.0,0.0,0.1,0.333,2008-09,Regular%20Season
2605,Marquis Daniels,1610612754,IND,28.0,Marquis,3.2,5.2,0.608,1.2,2.5,0.469,1.1,3.4,0.323,0.1,0.4,0.25,0.0,0.1,0.0,0.2,1.1,0.213,0.0,0.3,0.0,0.1,0.5,0.185,2008-09,Regular%20Season
201578,Marreese Speights,1610612755,PHI,21.0,Marreese,1.9,3.1,0.628,0.4,0.9,0.441,0.9,2.4,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
101110,Martell Webster,1610612757,POR,22.0,Martell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,,,0.0,0.0,0.0,2008-09,Regular%20Season
101107,Marvin Williams,1610612737,ATL,23.0,Marvin,1.9,3.1,0.592,0.8,1.7,0.472,1.1,2.8,0.394,0.3,0.8,0.326,0.3,0.8,0.415,0.4,1.1,0.348,0.0,0.1,0.0,0.5,1.5,0.368,2008-09,Regular%20Season
2440,Matt Barnes,1610612756,PHX,29.0,Matt,1.3,2.1,0.636,0.5,1.1,0.452,0.4,1.1,0.307,0.2,0.7,0.298,0.4,1.0,0.37,1.0,2.8,0.349,0.0,0.1,0.0,0.5,1.6,0.342,2008-09,Regular%20Season
2588,Matt Bonner,1610612759,SAS,29.0,Matt,0.5,1.0,0.551,0.5,0.9,0.544,0.9,1.7,0.507,0.2,0.5,0.371,0.2,0.5,0.531,1.1,2.3,0.465,0.0,0.0,0.0,0.4,0.9,0.448,2008-09,Regular%20Season
2679,Matt Carroll,1610612742,DAL,28.0,Matt,0.2,0.4,0.478,0.1,0.3,0.417,0.7,1.6,0.434,0.2,0.4,0.429,0.1,0.4,0.333,0.1,0.5,0.111,0.0,0.0,0.0,0.3,0.7,0.385,2008-09,Regular%20Season
1723,Matt Harpring,1610612762,UTA,33.0,Matt,0.8,1.5,0.543,0.3,0.7,0.514,0.7,1.7,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
200772,Maurice Ager,1610612751,NJN,25.0,Maurice,0.6,1.0,0.632,0.0,0.2,0.0,0.2,0.9,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2008-09,Regular%20Season
2230,Maurice Evans,1610612737,ATL,30.0,Maurice,0.9,1.7,0.556,0.1,0.2,0.316,0.4,1.0,0.366,0.4,1.1,0.403,0.3,0.7,0.46,0.6,1.5,0.37,0.0,0.1,0.0,0.7,1.6,0.425,2008-09,Regular%20Season
2246,Mehmet Okur,1610612762,UTA,30.0,Mehmet,2.1,3.5,0.61,0.8,1.8,0.423,1.9,4.3,0.436,0.1,0.1,0.556,0.1,0.1,0.571,1.1,2.6,0.438,0.0,0.1,0.0,0.1,0.2,0.563,2008-09,Regular%20Season
2408,Melvin Ely,1610612740,NOH,31.0,Melvin,0.7,1.3,0.561,0.2,1.0,0.222,0.3,0.9,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
1897,Metta World Peace,1610612745,HOU,29.0,Metta,1.9,3.9,0.483,0.4,1.2,0.294,1.6,4.4,0.362,0.1,0.6,0.237,0.3,0.7,0.386,1.8,4.3,0.423,0.0,0.1,0.0,0.4,1.2,0.317,2008-09,Regular%20Season
201563,Michael Beasley,1610612748,MIA,20.0,Michael,2.0,3.5,0.556,0.9,2.1,0.427,2.3,5.3,0.446,0.1,0.1,0.444,0.1,0.2,0.438,0.3,0.7,0.393,0.0,0.0,0.0,0.1,0.3,0.44,2008-09,Regular%20Season
714,Michael Finley,1610612759,SAS,36.0,Michael,0.5,0.7,0.627,0.3,0.7,0.434,1.4,3.3,0.417,0.5,1.2,0.427,0.3,0.9,0.375,0.8,1.9,0.439,0.0,0.4,0.0,0.8,1.9,0.405,2008-09,Regular%20Season
2072,Michael Redd,1610612749,MIL,29.0,Michael,3.0,4.6,0.656,0.7,1.5,0.49,1.7,4.7,0.361,0.3,0.9,0.267,0.3,1.0,0.333,1.5,3.9,0.395,0.0,0.0,0.0,0.6,1.9,0.302,2008-09,Regular%20Season
1913,Michael Ruffin,1610612757,POR,32.0,Michael,0.2,0.6,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2008-09,Regular%20Season
2554,Mickael Pietrus,1610612753,ORL,27.0,Mickael,1.2,2.0,0.573,0.1,0.3,0.286,0.5,1.5,0.367,0.7,1.8,0.386,0.4,1.2,0.375,0.5,1.4,0.321,0.0,0.1,0.0,1.0,2.7,0.382,2008-09,Regular%20Season
1710,Mike Bibby,1610612737,ATL,31.0,Mike,0.7,1.1,0.699,0.3,0.7,0.458,2.3,5.5,0.425,0.2,0.6,0.302,0.2,0.4,0.556,1.8,4.5,0.388,0.0,0.0,0.0,0.4,0.9,0.4,2008-09,Regular%20Season
201144,Mike Conley,1610612763,MEM,21.0,Mike,1.5,2.9,0.519,0.4,1.2,0.309,1.0,2.2,0.459,0.1,0.3,0.4,0.2,0.5,0.382,0.8,1.9,0.419,0.0,0.2,0.0,0.3,0.7,0.39,2008-09,Regular%20Season
2399,Mike Dunleavy,1610612754,IND,28.0,Mike,1.5,2.6,0.574,0.5,1.4,0.36,1.4,3.9,0.366,0.3,0.5,0.625,0.3,0.8,0.357,1.2,3.7,0.313,,,,0.6,1.2,0.455,2008-09,Regular%20Season
2229,Mike James,1610612764,WAS,34.0,Mike,0.9,1.8,0.473,0.2,1.1,0.206,1.0,2.6,0.397,0.2,0.5,0.44,0.1,0.3,0.176,0.9,2.3,0.39,0.0,0.0,0.0,0.2,0.7,0.333,2008-09,Regular%20Season
2034,Mike Miller,1610612750,MIN,29.0,Mike,1.5,2.4,0.634,0.2,0.4,0.536,0.8,1.7,0.451,0.2,0.4,0.44,0.1,0.2,0.563,0.9,2.5,0.351,0.0,0.0,0.0,0.3,0.6,0.488,2008-09,Regular%20Season
201446,Mike Taylor,1610612746,LAC,23.0,Mike,1.0,2.2,0.439,0.5,1.2,0.39,0.5,1.1,0.444,0.1,0.1,0.5,0.0,0.1,0.333,0.2,0.5,0.321,0.1,0.5,0.2,0.1,0.2,0.429,2008-09,Regular%20Season
1630,Mikki Moore,1610612738,BOS,33.0,Mikki,0.9,1.4,0.64,0.2,0.3,0.619,0.5,1.2,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,Regular%20Season
2590,Mo Williams,1610612739,CLE,26.0,Mo,1.0,1.8,0.554,0.9,1.7,0.526,2.3,5.2,0.447,0.5,1.1,0.437,0.5,1.1,0.471,1.3,3.0,0.429,0.0,0.1,0.0,1.0,2.1,0.453,2008-09,Regular%20Season
